Local Time [hour]	OMEGA Normalized Pressure [%]	MCD Normalized Pressure [%]
13.567666	-2.270887	-1.938099
13.568347	-3.833906	-1.940035
13.569026	4.518318	-1.941475
13.569799	-2.289995	-1.941585
13.570486	-2.490141	-1.941745
13.571167	-3.299065	-1.941751
13.571939	-3.267906	-1.941617
13.572620	-3.174035	-1.941503
13.573299	-3.090093	-1.941800
13.574080	-2.706068	-1.942866
13.574759	-3.845122	-1.943690
13.552639	-3.511129	-1.911069
13.553720	-2.277794	-1.912904
13.554106	-3.310341	-1.913538
13.554792	1.235865	-1.914585
13.555573	-1.636602	-1.915510
13.556160	-3.349590	-1.916297
13.556940	-3.131334	-1.917753
13.557620	-3.502216	-1.919119
13.558307	-2.075008	-1.920493
13.559087	-3.318233	-1.921805
13.559766	-2.127951	-1.922956
13.560452	-2.412865	-1.924119
13.561227	-1.798831	-1.925598
13.562693	-3.294934	-1.928430
13.563374	-2.566965	-1.929626
13.564053	-3.756323	-1.930869
13.564833	-2.277375	-1.932248
13.565513	-3.385820	-1.933268
13.566193	-2.503346	-1.934230
13.566879	-2.491513	-1.935397
13.567653	-3.306135	-1.937633
13.568334	1.324872	-1.939501
13.569020	-3.770564	-1.941094
13.569699	-1.157121	-1.941368
13.570480	0.673901	-1.941669
13.571159	-2.312545	-1.941869
13.571840	-3.094593	-1.941702
13.572620	-2.493872	-1.941576
13.573299	-3.127316	-1.941820
13.574073	-2.092720	-1.942782
13.574753	5.756626	-1.943618
13.552633	-3.739206	-1.909266
13.553706	-2.444796	-1.911227
13.554092	-1.753703	-1.911888
13.554779	-2.225287	-1.912976
13.555466	-1.361224	-1.914019
13.556247	-1.834162	-1.915215
13.556926	-2.749666	-1.916607
13.557612	-3.288210	-1.918050
13.558293	4.979675	-1.919468
13.559760	-3.810433	-1.922335
13.560539	-2.741574	-1.923891
13.561220	-3.084315	-1.925299
13.562000	-1.571793	-1.926865
13.562679	-1.854465	-1.928221
13.563366	-2.215608	-1.929266
13.564726	-2.548098	-1.931414
13.565506	0.601980	-1.932608
13.566186	2.231339	-1.933650
13.566867	-3.504073	-1.934797
13.567554	-3.387463	-1.936817
13.568326	1.114078	-1.939060
13.569107	7.088565	-1.940800
13.569786	-1.883277	-1.941293
13.570473	5.976689	-1.941770
13.571154	-3.955248	-1.942041
13.571833	-4.602930	-1.941869
13.572613	-3.495315	-1.941617
13.573294	-2.769995	-1.941804
13.573973	-4.909189	-1.942682
13.574746	5.065922	-1.943576
13.552620	-2.309179	-1.907995
13.553693	0.369420	-1.910022
13.554087	7.816750	-1.910725
13.554767	-2.659438	-1.911946
13.555547	-1.576693	-1.913210
13.556133	-2.979462	-1.914180
13.556912	-3.335730	-1.915670
13.557599	-1.552544	-1.917150
13.558280	-1.014553	-1.918451
13.559067	-1.854233	-1.920081
13.559747	-1.288691	-1.921463
13.560526	-1.680126	-1.922970
13.561207	-2.030766	-1.924182
13.561893	-1.727741	-1.925477
13.562674	-0.568267	-1.926927
13.563353	-1.791288	-1.928317
13.564034	-1.609824	-1.929686
13.564813	-0.723871	-1.931207
13.565499	-3.571357	-1.932174
13.566180	-0.679084	-1.933177
13.566960	-2.233000	-1.934588
13.567639	-2.477791	-1.936659
13.568320	-2.353575	-1.938675
13.569000	-2.919006	-1.940493
13.569780	-2.238280	-1.941281
13.570459	-1.605865	-1.942037
13.571146	-2.249706	-1.942403
13.571827	-1.746946	-1.942094
13.572607	-1.970440	-1.941678
13.573286	-2.866616	-1.941752
13.574066	-1.463308	-1.942686
13.574746	-1.740112	-1.943499
13.552607	-0.735868	-1.907292
13.553680	-2.815002	-1.909272
13.554073	-2.683398	-1.910031
13.554753	-2.462263	-1.911195
13.555539	-3.106715	-1.912477
13.556119	-2.532973	-1.913437
13.556907	-2.735272	-1.914963
13.558273	-2.388717	-1.917610
13.559053	-1.270546	-1.919094
13.559640	-2.755616	-1.920262
13.560520	-1.296221	-1.921949
13.561199	6.354066	-1.923118
13.561880	-1.281534	-1.924276
13.562660	-1.215533	-1.925690
13.563347	-1.280577	-1.927338
13.564026	-2.061260	-1.929025
13.564706	-2.286342	-1.930645
13.565486	-3.477292	-1.931812
13.566173	-1.767698	-1.932695
13.566854	-3.120443	-1.933718
13.567634	-3.877339	-1.936159
13.568314	-2.144560	-1.938394
13.568993	-2.609011	-1.940303
13.569773	-2.572715	-1.941327
13.570454	-2.124067	-1.942270
13.571140	-0.452410	-1.942812
13.571819	6.952866	-1.942286
13.572599	-3.185677	-1.941665
13.573279	-2.382170	-1.941642
13.573959	-2.442157	-1.942447
13.574740	-1.146004	-1.943405
13.552593	-2.252404	-1.906517
13.553667	-1.807811	-1.908558
13.554059	-2.719646	-1.909256
13.554740	-2.690156	-1.910459
13.555527	-2.251408	-1.911773
13.556113	-2.410580	-1.912730
13.556893	-2.910118	-1.914135
13.557580	-1.828325	-1.915494
13.558260	-1.865566	-1.916763
13.559040	-2.437142	-1.918186
13.559727	-3.330848	-1.919563
13.560406	-2.588009	-1.920884
13.561186	-1.772782	-1.922228
13.561872	-2.993042	-1.923427
13.562653	4.757890	-1.924729
13.563333	-3.299117	-1.926622
13.564019	-3.701260	-1.928605
13.564700	-4.035588	-1.930569
13.565480	-3.365581	-1.931641
13.566167	-3.599638	-1.932550
13.566846	-3.320534	-1.933632
13.567627	-2.980994	-1.936057
13.568306	-2.160666	-1.938175
13.569086	-1.727333	-1.940185
13.569767	-3.093662	-1.940997
13.570446	-3.153068	-1.941735
13.571133	-2.711281	-1.942209
13.571913	-1.787118	-1.941801
13.572593	-1.076248	-1.941480
13.573273	-1.620814	-1.941612
13.573953	-1.355444	-1.942377
13.574733	-0.855170	-1.943384
13.552580	-3.440101	-1.905893
13.553654	-2.132464	-1.907971
13.554047	-3.690770	-1.908727
13.554733	-3.840523	-1.909895
13.555513	-1.637260	-1.911168
13.556100	-3.737427	-1.912067
13.556880	-3.299151	-1.913567
13.557567	-3.061650	-1.914877
13.558247	-2.954414	-1.916251
13.559032	-3.126816	-1.917803
13.559713	-2.557608	-1.919154
13.561180	-3.516793	-1.921862
13.561867	-3.237191	-1.923088
13.562646	-3.174416	-1.924480
13.563327	-2.334939	-1.926538
13.564006	-2.009692	-1.928643
13.564786	-2.273853	-1.930913
13.565473	-2.056133	-1.931843
13.566154	-2.831440	-1.932821
13.566840	-2.129089	-1.933876
13.567614	-3.462891	-1.936145
13.568300	-3.121658	-1.938132
13.568979	-2.465333	-1.939825
13.569759	-2.487637	-1.940403
13.570440	-2.837669	-1.940816
13.571127	-2.378053	-1.941165
13.571806	-3.521776	-1.941197
13.572586	-2.322998	-1.941211
13.573266	-1.231114	-1.941559
13.574046	-1.295318	-1.942493
13.574727	-1.904930	-1.943298
13.552567	-3.334955	-1.905246
13.553640	-2.430980	-1.907378
13.554033	-3.173776	-1.908133
13.554720	-2.821022	-1.909289
13.555500	-3.824619	-1.910551
13.556087	5.145321	-1.911453
13.556873	-2.167837	-1.912993
13.557552	-2.067418	-1.914413
13.558240	-4.209429	-1.915783
13.559019	-2.504440	-1.917398
13.559706	-1.762183	-1.918758
13.560486	5.226609	-1.920276
13.561167	-2.647518	-1.921585
13.561853	-1.649065	-1.922752
13.562533	-2.833298	-1.924007
13.563319	-2.091215	-1.926479
13.564000	5.619672	-1.928715
13.564780	-3.306203	-1.931096
13.565467	5.070605	-1.932117
13.566147	4.571373	-1.933117
13.566827	-2.901511	-1.934175
13.567606	-3.282487	-1.936272
13.568293	-2.339768	-1.938096
13.568974	-3.921075	-1.939618
13.569754	-3.660260	-1.939850
13.570433	-4.648872	-1.939990
13.571213	-2.368536	-1.940279
13.571800	-2.961800	-1.940541
13.572579	-4.081627	-1.941007
13.573260	-1.901787	-1.941499
13.574040	-3.186023	-1.942451
13.574719	-1.246940	-1.943234
13.552553	-1.789455	-1.904665
13.553626	4.837568	-1.906773
13.554020	-2.908488	-1.907584
13.554707	-2.559184	-1.908768
13.555393	-2.322380	-1.909866
13.556073	-2.572401	-1.910850
13.556860	-2.552329	-1.912381
13.557539	-4.273305	-1.913848
13.558226	-2.273982	-1.915362
13.559006	-1.781972	-1.916998
13.559692	-1.317582	-1.918491
13.560473	-3.266655	-1.920116
13.561160	-1.660804	-1.921371
13.561839	-2.560517	-1.922583
13.562526	-1.531605	-1.923888
13.563306	-2.330924	-1.926364
13.563993	-2.776223	-1.928683
13.564673	-1.846505	-1.930991
13.565454	-1.891026	-1.932264
13.566140	-3.125392	-1.933360
13.566919	-3.242004	-1.934784
13.567600	-1.357502	-1.936392
13.568279	-1.949469	-1.938009
13.568966	-3.372205	-1.939384
13.569746	-2.944116	-1.939580
13.570426	-2.946254	-1.939833
13.571114	-1.915494	-1.940107
13.571793	-3.058073	-1.940781
13.572574	-2.481757	-1.941502
13.573253	-3.113406	-1.942129
13.573939	-3.163042	-1.942643
13.574719	-4.792021	-1.943242
13.552540	-2.230731	-1.904195
13.553613	-2.046488	-1.906400
13.554007	3.772157	-1.907261
13.554693	-3.554236	-1.908423
13.555479	-3.675719	-1.909424
13.556067	-2.001793	-1.910253
13.556847	4.409569	-1.911776
13.557533	5.809667	-1.913363
13.558212	-2.941521	-1.914959
13.559000	-2.849836	-1.916736
13.559687	-1.121374	-1.918250
13.560367	-2.764772	-1.919780
13.561147	-4.736857	-1.921227
13.561833	4.933049	-1.922532
13.562613	-3.112910	-1.923908
13.563300	-1.877489	-1.926307
13.563980	-3.462668	-1.928664
13.564760	-3.204813	-1.931224
13.565447	-2.904855	-1.932429
13.566126	-3.743998	-1.933605
13.566906	-2.760177	-1.935131
13.567593	3.696528	-1.936524
13.568274	-3.916635	-1.937915
13.568960	-1.037096	-1.939145
13.569739	-2.099326	-1.939365
13.570419	-2.573245	-1.939622
13.571106	-2.256906	-1.940053
13.571887	-2.467157	-1.941090
13.572566	-2.718698	-1.941985
13.573253	4.008486	-1.942783
13.573934	-3.831677	-1.942952
13.574713	4.307019	-1.943254
13.552426	-3.199503	-1.903550
13.553607	-2.920983	-1.905997
13.553993	-1.741857	-1.906837
13.554680	-0.597245	-1.907939
13.555466	-3.798221	-1.908907
13.556053	-2.552760	-1.909667
13.556833	-1.756397	-1.911150
13.557520	-1.996304	-1.912838
13.558207	-3.178842	-1.914545
13.558987	-3.222486	-1.916468
13.559673	-2.485342	-1.918073
13.560360	-2.866496	-1.919697
13.561139	-3.091026	-1.921184
13.561820	-2.367444	-1.922428
13.562507	-2.459765	-1.923693
13.563287	-1.639624	-1.926196
13.563973	-2.453529	-1.928634
13.564753	-2.434529	-1.931236
13.565439	-4.215164	-1.932580
13.566120	-2.467154	-1.933961
13.566900	-2.731295	-1.935488
13.567587	-2.567182	-1.936723
13.568266	-2.692822	-1.937933
13.568953	-2.678182	-1.939018
13.569633	-2.309576	-1.939289
13.570413	-1.552190	-1.939595
13.571099	-2.500865	-1.940045
13.571879	-2.475772	-1.941189
13.572560	-3.456762	-1.942199
13.573247	-4.180571	-1.942823
13.573926	-3.121858	-1.942926
13.574707	-2.195886	-1.943090
13.552513	-2.197101	-1.903304
13.553594	-3.220493	-1.905675
13.553980	-3.573804	-1.906505
13.554667	-1.585101	-1.907727
13.555453	-4.192271	-1.908799
13.556140	-1.851722	-1.909753
13.556827	-2.252640	-1.911298
13.557507	-3.851678	-1.912985
13.558193	-3.412266	-1.914706
13.558972	-3.078895	-1.916662
13.559659	-2.092162	-1.918424
13.560346	-3.973791	-1.920072
13.561127	-3.276118	-1.921638
13.561813	-1.806027	-1.922919
13.562500	-4.479210	-1.924214
13.563280	-3.266103	-1.926655
13.563959	-1.990097	-1.928962
13.564647	-3.866853	-1.931316
13.565426	2.611437	-1.932963
13.566113	-3.214172	-1.934440
13.566793	3.352008	-1.935850
13.567579	-2.739997	-1.937116
13.568260	-2.669976	-1.938164
13.568947	-3.268352	-1.939119
13.569626	-2.689651	-1.939462
13.570407	-2.362114	-1.939866
13.571094	-2.441364	-1.940308
13.571773	-3.266040	-1.941084
13.572553	-2.419596	-1.941874
13.573239	-3.049005	-1.942433
13.574020	-1.758589	-1.942616
13.574699	-2.537640	-1.942756
13.552500	-3.431262	-1.902842
13.553580	-2.612769	-1.905287
13.553967	-3.923864	-1.906199
13.554653	-2.665490	-1.907585
13.555440	-4.105380	-1.908840
13.556026	3.343288	-1.909870
13.556813	-2.663595	-1.911625
13.557500	-3.315571	-1.913363
13.558180	-3.457151	-1.915112
13.558967	-3.009311	-1.917112
13.559653	-3.016474	-1.918806
13.560333	-2.917211	-1.920544
13.561120	-2.284741	-1.922158
13.561800	-4.133006	-1.923390
13.562487	-3.438582	-1.924752
13.563267	-3.262949	-1.927083
13.563953	-3.504319	-1.929352
13.564734	-2.525403	-1.931823
13.565420	-3.381129	-1.933363
13.566099	-3.196613	-1.934911
13.566786	-3.924695	-1.936424
13.567566	-2.585864	-1.937471
13.568253	-2.057443	-1.938364
13.568939	-2.541633	-1.939239
13.569720	-2.212560	-1.939719
13.570399	-3.221764	-1.940114
13.571086	-3.345738	-1.940569
13.572547	-4.062008	-1.941593
13.573234	-3.170732	-1.942017
13.573914	-4.113366	-1.942208
13.552486	-0.798470	-1.902413
13.553566	-3.336360	-1.904981
13.553960	-3.279210	-1.905864
13.554646	5.059614	-1.907418
13.555427	-1.669520	-1.908918
13.556113	-1.340031	-1.910368
13.556800	-2.832435	-1.912001
13.557487	-2.068959	-1.913743
13.558173	-2.357967	-1.915470
13.558953	-1.908303	-1.917412
13.559640	-3.136709	-1.919142
13.560327	-3.559934	-1.920811
13.561107	-3.100068	-1.922477
13.561793	-2.680828	-1.923808
13.562480	4.864789	-1.925096
13.563259	-2.922330	-1.927363
13.564726	-2.044991	-1.931832
13.565413	-2.539532	-1.933304
13.566093	-2.980254	-1.934700
13.566879	-2.657980	-1.936307
13.567559	-1.903657	-1.937105
13.568246	4.114742	-1.937841
13.568927	-2.693705	-1.938577
13.569713	-2.652963	-1.939268
13.570394	-4.575295	-1.939857
13.571080	-2.940390	-1.940402
13.571759	-2.477277	-1.940790
13.572547	-2.708136	-1.941102
13.573227	-3.368409	-1.941530
13.573914	-2.366004	-1.942143
13.574694	-3.255672	-1.942902
13.552373	-2.717793	-1.902199
13.553553	-2.206710	-1.905083
13.553946	-4.570526	-1.906087
13.554633	-2.075490	-1.907629
13.555320	-2.567106	-1.909008
13.556006	-2.535728	-1.910419
13.556787	-2.911387	-1.912230
13.557473	-1.494804	-1.913860
13.558160	-3.318108	-1.915571
13.558940	-2.153277	-1.917371
13.559627	-3.140677	-1.918988
13.560413	-2.015567	-1.920795
13.561000	-2.794322	-1.922057
13.561779	-3.265110	-1.923611
13.562567	-2.278055	-1.925235
13.563253	-3.451554	-1.927208
13.563932	-2.787977	-1.929153
13.564619	-3.724767	-1.931126
13.565399	-3.200991	-1.932619
13.566086	-3.787348	-1.933874
13.566867	-2.246483	-1.935205
13.567554	-2.955961	-1.935928
13.568240	-3.153121	-1.936693
13.568919	-3.276329	-1.937468
13.569606	-2.318441	-1.938302
13.570386	-2.829424	-1.939378
13.571073	3.134875	-1.940197
13.571754	-3.450964	-1.940393
13.572540	-2.637140	-1.940605
13.573219	3.852347	-1.941023
13.573999	-3.534981	-1.942267
13.574686	-3.455069	-1.943392
13.552460	-1.714346	-1.902609
13.553933	4.600192	-1.906285
13.554620	-1.844406	-1.907944
13.555306	-2.726316	-1.909299
13.556773	-2.143787	-1.912425
13.558146	-2.187301	-1.915645
13.558933	-3.108736	-1.917434
13.559620	-2.621007	-1.918892
13.560307	4.495392	-1.920402
13.561087	-3.173747	-1.922024
13.561773	-3.709395	-1.923466
13.562553	-2.952178	-1.925113
13.563240	-2.990273	-1.926948
13.563927	-2.393376	-1.928822
13.564706	3.731004	-1.930901
13.565393	-3.097540	-1.931898
13.566080	-3.115608	-1.932975
13.566760	3.864655	-1.933968
13.567546	-2.089123	-1.934828
13.568233	-2.284145	-1.935574
13.568913	3.720067	-1.936262
13.569699	-2.689591	-1.937647
13.571067	-2.202502	-1.939908
13.572533	-2.837410	-1.940059
13.573214	-3.464567	-1.940561
13.574680	-2.661724	-1.943749
13.552446	-3.311071	-1.902884
13.553526	-2.625155	-1.905552
13.553920	-2.996516	-1.906618
13.554606	-3.289479	-1.908164
13.555393	3.887749	-1.909734
13.556080	2.992338	-1.911134
13.556767	-2.749800	-1.912580
13.557453	-3.597065	-1.914189
13.558233	-2.031527	-1.915939
13.558920	-3.381949	-1.917278
13.559607	-2.615567	-1.918585
13.560293	-1.630040	-1.919869
13.561079	-2.142079	-1.921469
13.561760	-1.983845	-1.922859
13.562546	-2.164138	-1.924527
13.563232	-1.741711	-1.926271
13.563919	-3.534475	-1.928063
13.564700	-2.774672	-1.930052
13.565387	-1.453058	-1.930993
13.566066	-3.304310	-1.932000
13.566752	-3.009513	-1.932965
13.567540	-1.194405	-1.933914
13.568219	-3.378408	-1.934790
13.568906	-3.411159	-1.935670
13.569694	-1.847612	-1.937016
13.570374	-2.598972	-1.938111
13.571060	-2.660396	-1.939099
13.571747	-1.937947	-1.939505
13.572527	-2.103947	-1.939816
13.573206	-2.260431	-1.940458
13.573994	-3.186174	-1.942104
13.574673	-3.125977	-1.943509
13.552333	-2.351564	-1.903254
13.553513	2.541468	-1.905972
13.553906	-2.950936	-1.906942
13.554593	-2.417279	-1.908415
13.555280	-2.491963	-1.909748
13.555966	4.425270	-1.911035
13.556753	-3.313678	-1.912680
13.557440	-2.344193	-1.914085
13.558126	-3.145207	-1.915588
13.558912	-2.833826	-1.916996
13.559593	-1.802144	-1.918123
13.560379	-2.099078	-1.919403
13.560966	-3.090348	-1.920509
13.561752	-3.045783	-1.922020
13.562540	-1.727706	-1.923485
13.563220	-3.624170	-1.925204
13.563907	-2.876542	-1.927006
13.564692	-2.608067	-1.929089
13.565373	-2.841051	-1.930024
13.566060	-2.763462	-1.930982
13.566747	-3.930231	-1.931939
13.567533	-2.989468	-1.933135
13.568213	-2.588277	-1.934110
13.568900	-2.628431	-1.935163
13.569679	-3.312628	-1.936317
13.570367	4.467784	-1.937416
13.571054	-2.460468	-1.938385
13.571740	-2.647792	-1.938931
13.572519	-2.940771	-1.939615
13.573206	-3.578806	-1.940415
13.573986	-3.536117	-1.941968
13.574667	-3.643273	-1.943220
13.552420	-2.849642	-1.904061
13.553500	3.465315	-1.906407
13.553894	-3.392676	-1.907260
13.554581	-3.136792	-1.908632
13.555367	-3.566389	-1.910165
13.555954	2.991643	-1.911171
13.556740	-3.486453	-1.912716
13.557426	-2.952216	-1.914027
13.558113	-3.164004	-1.915415
13.558899	-3.597774	-1.916735
13.559586	-2.520759	-1.917602
13.560373	-2.636209	-1.918668
13.561060	3.317007	-1.919841
13.561747	-2.124989	-1.921100
13.562526	-3.216056	-1.922479
13.563212	-3.644533	-1.924192
13.563900	-3.058512	-1.925969
13.564679	-1.904089	-1.928043
13.565366	-3.063721	-1.929042
13.566052	-2.843797	-1.929975
13.566840	-3.132203	-1.931166
13.567520	-2.129876	-1.932203
13.568207	-1.770330	-1.933367
13.568893	-2.178240	-1.934471
13.569674	-1.985823	-1.935567
13.571047	-2.240477	-1.937604
13.571827	-3.119248	-1.938491
13.572514	-3.416347	-1.939398
13.573200	2.765614	-1.940367
13.573980	-2.808378	-1.941774
13.574667	-3.892593	-1.943090
13.552307	-3.667613	-1.904245
13.553487	-3.244422	-1.906449
13.553879	-3.938104	-1.907163
13.554565	-3.373004	-1.908417
13.555353	-3.920727	-1.909791
13.556040	-4.488481	-1.911083
13.556726	-3.679325	-1.912343
13.557413	-4.502343	-1.913643
13.558100	-4.527130	-1.914939
13.558887	-4.162885	-1.916208
13.559573	-4.361452	-1.917100
13.560260	-2.088311	-1.918087
13.561047	-2.960617	-1.919416
13.561733	-3.552669	-1.920586
13.562520	-4.188511	-1.921973
13.563207	-0.548243	-1.923546
13.563886	-3.911055	-1.925218
13.564572	-3.507385	-1.926771
13.565360	3.974345	-1.928119
13.566047	-2.827009	-1.929298
13.566733	-2.433763	-1.930359
13.567513	-2.424577	-1.931380
13.568200	-3.892016	-1.932364
13.568887	-3.476111	-1.933237
13.569573	-2.319135	-1.934352
13.570353	-3.213390	-1.935601
13.571039	-0.817195	-1.936804
13.571819	-3.032053	-1.938051
13.572506	-3.034864	-1.939198
13.573193	-3.748308	-1.940308
13.573879	-2.336581	-1.941506
13.574659	3.357328	-1.942868
13.552393	-4.485432	-1.904417
13.553473	-3.764880	-1.906072
13.553866	-4.107966	-1.906655
13.554553	-4.131379	-1.907764
13.555340	-4.238318	-1.909269
13.555933	-0.919522	-1.910315
13.556713	-3.655804	-1.911793
13.557406	-4.335958	-1.913093
13.558093	-4.057913	-1.914407
13.558880	-3.587385	-1.915678
13.559566	-3.327277	-1.916653
13.560346	-3.440870	-1.917689
13.561040	-2.830482	-1.918919
13.561727	-0.997983	-1.920137
13.562507	-3.407553	-1.921576
13.563193	-3.844407	-1.922929
13.563880	-4.956712	-1.924339
13.564667	-1.460352	-1.926061
13.565353	-3.848218	-1.927257
13.566040	-3.708429	-1.928459
13.566727	2.555343	-1.929729
13.567507	3.393535	-1.930631
13.568193	-1.728632	-1.931336
13.568880	-4.829348	-1.932021
13.569660	-5.068171	-1.933466
13.570347	-3.970990	-1.934702
13.571033	-3.759519	-1.935979
13.571814	-3.536222	-1.937619
13.572500	-3.739273	-1.938976
13.573187	-3.804092	-1.940330
13.573874	-4.310764	-1.941452
13.574653	-3.417321	-1.942642
13.552380	-3.631556	-1.904441
13.553460	-3.377330	-1.905707
13.553853	-2.451691	-1.906146
13.554540	3.047010	-1.907125
13.555326	-2.700305	-1.908631
13.555920	-3.314743	-1.909766
13.556706	-3.299191	-1.911275
13.557393	-3.257659	-1.912588
13.558180	-2.699667	-1.914106
13.558867	-3.397226	-1.915140
13.559553	-2.740380	-1.916179
13.560340	-1.864735	-1.917326
13.561027	-4.334382	-1.918421
13.561713	-3.812258	-1.919649
13.562400	-4.600855	-1.920874
13.563187	-3.111690	-1.922324
13.563873	-4.467552	-1.923656
13.564560	-1.709263	-1.924901
13.565340	0.168873	-1.926370
13.566027	-2.129484	-1.927483
13.566713	-0.709385	-1.928612
13.567499	-0.427060	-1.929448
13.568186	-1.521795	-1.930175
13.568872	-3.070313	-1.930911
13.569653	-3.146142	-1.932424
13.570339	-3.368820	-1.933643
13.571026	-3.454790	-1.935041
13.571806	-3.421033	-1.936960
13.572493	-3.604743	-1.938611
13.573179	-3.985235	-1.940233
13.573966	-3.828279	-1.941404
13.574646	-3.577277	-1.942488
13.552366	-3.050353	-1.903474
13.553446	-1.721288	-1.904804
13.553840	0.232753	-1.905247
13.554526	3.102109	-1.906229
13.555313	-3.930616	-1.907795
13.555906	-2.673910	-1.908951
13.556693	-3.972878	-1.910533
13.557380	-4.363727	-1.911882
13.558066	-4.090588	-1.913333
13.558853	-2.527004	-1.914644
13.559540	-3.550663	-1.915790
